claim_id,door_damaged,bonnet_damaged,bumper_damaged,dickey_damaged,fender_damaged,light_damaged,windshield_damaged,severity,total_parts_damaged,damage_score,estimated_repair_cost,insurance_payout
CLM000361,0,0,0,0,1,0,0,low,1,0.822,8949.29,1361.65
CLM000362,1,0,0,1,1,1,0,medium,4,5.324,53906.41,35366.26
CLM000363,0,0,1,1,0,0,0,low,2,1.783,20169.59,14627.13
CLM000364,0,0,1,1,0,0,0,high,2,5.139,63034.92,48462.01
CLM000365,1,0,0,0,1,0,0,medium,2,2.931,50724.76,31441.72
CLM000366,0,0,1,1,0,0,0,medium,2,2.472,28498.96,20868.15
CLM000367,0,0,1,0,0,0,0,low,1,0.879,11108.51,8055.18
CLM000368,0,0,1,0,1,1,1,high,4,8.815,159839.5,137886.48
CLM000369,0,0,0,0,0,1,0,low,1,0.963,11690.71,7298.62
CLM000370,1,0,0,0,1,1,0,high,3,7.777,83343.7,69382.06
CLM000371,1,0,0,0,1,0,0,medium,2,3.017,31890.07,20320.12
CLM000372,1,0,0,0,1,0,0,low,2,2.044,21858.0,14653.93
CLM000373,0,1,1,0,0,0,0,high,2,6.149,85913.34,45343.94
CLM000374,0,1,1,0,1,1,0,high,4,9.584,159786.52,113533.79
CLM000375,0,1,1,0,0,1,0,high,3,8.358,116440.73,100216.8
CLM000376,1,0,0,0,1,0,0,high,2,5.314,53995.28,38681.66
CLM000377,1,0,0,0,0,1,0,medium,2,3.006,29476.54,12804.19
CLM000378,0,0,1,0,0,0,0,low,1,1.01,12581.18,0.0
CLM000379,1,0,0,0,1,1,0,medium,3,4.101,54574.47,36407.89
CLM000380,0,1,1,0,1,1,0,high,4,9.906,180963.83,132576.74
CLM000381,0,1,1,0,0,0,1,medium,3,6.214,99942.28,80222.6
CLM000382,0,0,1,1,1,0,0,medium,3,5.508,90041.92,60918.98
CLM000383,1,0,0,0,0,0,1,medium,2,4.401,37727.86,17504.24
CLM000384,1,0,0,0,0,0,0,low,1,0.841,14416.6,9213.91
CLM000385,1,1,1,0,1,0,0,high,4,9.495,157276.48,116794.55
CLM000386,1,0,1,0,0,0,0,low,2,1.862,17316.26,0.0
CLM000387,1,0,0,0,0,1,0,medium,2,2.611,34217.21,28868.62
CLM000388,0,0,0,0,1,0,0,low,1,0.966,12503.06,6859.86
CLM000389,0,0,1,0,0,0,0,low,1,0.807,13919.25,9793.64
CLM000390,0,1,1,0,0,1,1,high,4,10.493,130524.41,91637.73
CLM000391,1,0,0,0,1,0,0,low,2,1.922,19312.9,13620.0
CLM000392,0,0,1,1,0,1,0,medium,3,3.858,41624.01,23566.89
CLM000393,0,0,1,0,1,1,0,medium,3,4.063,62957.74,53493.82
CLM000394,1,1,1,0,0,1,1,medium,5,6.916,95079.19,70976.96
CLM000395,0,0,1,0,0,1,0,medium,2,2.821,31634.32,19611.91
CLM000396,0,0,1,1,0,0,0,low,2,2.189,16975.89,9431.72
CLM000397,0,0,0,0,1,0,0,low,1,0.769,6412.69,0.0
CLM000398,0,1,1,0,0,0,0,low,2,2.338,37241.87,23238.13
CLM000399,1,1,1,0,1,1,0,high,5,11.714,107373.61,75695.18
CLM000400,0,0,0,1,1,1,0,high,3,8.885,102623.02,89589.89
CLM000401,1,1,0,1,1,1,0,high,5,15.362,242936.44,175120.53
CLM000402,1,0,1,0,0,0,0,low,2,1.82,21444.45,8659.76
CLM000403,0,1,0,1,0,1,1,high,4,13.075,256973.17,194946.63
CLM000404,0,1,0,0,1,0,0,high,2,5.256,40757.85,1768.42
CLM000405,1,0,0,0,0,0,0,low,1,1.175,13794.05,1517.75
CLM000406,0,0,1,0,0,1,1,medium,3,4.219,74780.43,52262.16
CLM000407,0,0,1,1,0,0,0,low,2,1.856,18384.15,13769.71
CLM000408,0,0,1,0,0,0,0,low,1,0.878,10177.87,2048.43
CLM000409,0,0,0,1,0,0,0,low,1,0.97,13558.57,7090.45
CLM000410,1,0,0,0,0,1,0,medium,2,3.95,58722.22,38057.23
CLM000411,1,0,0,0,1,0,0,low,2,1.803,27327.88,22624.82
CLM000412,0,0,1,0,0,0,0,low,1,0.677,7447.25,3746.22
CLM000413,1,0,0,0,1,0,0,medium,2,3.045,60133.03,47070.07
CLM000414,1,1,1,0,1,1,0,high,5,15.847,128999.77,79228.42
CLM000415,1,0,0,0,0,1,0,medium,2,3.638,43164.86,27239.74
CLM000416,0,0,1,0,1,0,0,low,2,1.311,12777.02,783.55
CLM000417,0,1,1,1,0,1,0,medium,4,5.211,65078.86,51746.93
CLM000418,0,0,0,0,1,0,0,low,1,0.867,14112.93,3294.41
CLM000419,1,0,1,0,1,0,0,low,3,1.891,28525.06,20133.95
CLM000420,0,0,0,0,1,0,0,medium,1,1.553,13857.97,7999.03
CLM000421,0,0,1,0,0,0,0,low,1,1.011,18649.43,9597.94
CLM000422,0,1,1,0,1,1,0,medium,4,6.528,83238.12,62203.21
CLM000423,0,1,1,0,0,1,0,high,3,7.689,159789.53,130367.8
CLM000424,1,0,0,1,1,1,1,high,5,14.176,212764.75,167929.17
CLM000425,1,0,1,1,1,0,0,high,4,7.041,63993.67,58637.58
CLM000426,0,0,1,0,1,1,0,medium,3,3.972,47500.93,39892.91
CLM000427,0,0,1,0,0,0,0,low,1,0.753,10836.95,0.0
CLM000428,0,1,1,0,0,1,0,medium,3,5.208,58565.18,43617.31
CLM000429,0,0,0,0,1,0,0,low,1,0.791,8044.19,70.95
CLM000430,1,0,0,0,0,0,0,medium,1,2.152,25736.36,12316.39
CLM000431,0,1,1,0,1,1,0,high,4,7.372,66552.65,59575.07
CLM000432,1,0,0,0,1,0,0,medium,2,3.346,49000.91,38430.55
CLM000433,0,1,1,0,0,1,0,medium,3,4.892,93742.31,64333.04
CLM000434,0,0,1,0,0,0,0,medium,1,1.609,28240.88,13642.59
CLM000435,0,0,1,0,0,0,0,medium,1,1.426,15424.45,2343.81
CLM000436,1,0,1,0,0,0,0,low,2,2.327,22880.66,12473.4
CLM000437,0,0,1,1,0,1,0,high,3,7.807,90412.37,54504.06
CLM000438,1,1,0,0,1,0,0,high,3,9.473,142189.01,124106.99
CLM000439,0,0,1,0,0,0,0,low,1,0.89,11653.23,9016.37
CLM000440,0,1,1,0,0,0,1,medium,3,6.49,69234.73,40142.91
CLM000441,1,0,0,1,1,0,0,medium,3,5.45,38501.83,19981.79
CLM000442,0,0,1,0,0,0,0,low,1,1.017,13469.02,9683.42
CLM000443,1,1,1,0,0,1,0,high,4,12.553,140646.86,106757.05
CLM000444,1,1,1,0,0,0,0,medium,3,4.796,77264.05,61702.94
CLM000445,0,0,1,1,1,1,0,medium,4,6.285,87007.17,54695.29
CLM000446,1,0,0,0,0,1,0,high,2,5.466,70938.62,47765.08
CLM000447,0,1,1,0,1,1,0,high,4,12.322,141853.58,116819.59
CLM000448,0,0,1,1,0,0,0,high,2,5.388,80231.88,53195.71
CLM000449,0,0,1,0,1,0,0,low,2,1.749,20166.63,14832.45
CLM000450,0,0,1,0,1,0,0,low,2,1.67,16243.31,11500.52
CLM000451,1,1,1,0,1,1,0,high,5,12.476,185113.25,148705.74
CLM000452,1,1,0,0,1,0,0,medium,3,5.641,71162.43,49055.59
CLM000453,1,0,0,0,1,0,0,medium,2,2.851,42501.31,33243.98
CLM000454,1,0,1,0,1,0,0,low,3,2.175,29494.11,22400.8
CLM000455,1,0,1,0,1,0,0,high,3,8.067,82231.21,59454.25
CLM000456,0,0,1,0,1,0,0,low,2,1.767,20448.28,7465.23
CLM000457,1,0,1,0,0,1,0,low,3,2.401,34229.58,25050.55
CLM000458,0,1,1,0,1,1,0,low,4,3.505,31336.76,10905.82
CLM000459,0,0,1,0,1,0,0,low,2,1.674,13596.74,2596.13
CLM000460,1,0,0,0,0,0,0,medium,1,1.512,19476.89,11128.61
CLM000461,1,0,1,0,0,0,0,medium,2,2.951,36359.08,28868.51
CLM000462,1,0,0,0,0,0,0,low,1,1.008,13493.1,8824.32
CLM000463,1,0,1,0,0,0,0,low,2,1.707,23357.58,10880.5
CLM000464,0,0,1,1,0,0,0,medium,2,2.806,41216.21,28029.58
CLM000465,0,1,1,0,1,1,0,high,4,12.949,139468.43,114703.8
CLM000466,1,0,1,0,0,0,0,low,2,1.939,28830.17,23759.75
CLM000467,0,0,1,1,0,1,1,high,4,12.065,149635.92,130876.21
CLM000468,0,1,1,0,1,1,0,medium,4,6.523,63225.97,47172.82
CLM000469,0,0,1,1,0,1,0,medium,3,4.229,75443.17,56977.27
CLM000470,1,0,0,1,0,0,0,low,2,1.783,28236.56,21871.39
CLM000471,0,1,1,0,0,1,0,medium,3,4.329,49729.53,28781.15
CLM000472,1,0,1,1,1,1,0,high,5,14.306,140800.99,92071.32
CLM000473,0,1,1,0,1,1,0,medium,4,5.678,73703.27,44255.91
CLM000474,0,1,1,0,1,0,0,medium,3,4.739,80328.99,58480.25
CLM000475,1,0,0,0,1,1,0,high,3,9.367,121253.68,86240.34
CLM000476,1,0,0,1,1,0,0,medium,3,5.121,87510.75,69521.89
CLM000477,1,0,0,0,0,0,0,low,1,1.076,18396.04,10017.52
CLM000478,1,0,1,1,0,1,0,medium,4,6.884,93262.06,74271.64
CLM000479,0,0,0,1,0,0,0,medium,1,2.204,20445.63,6528.57
CLM000480,0,1,1,0,1,0,0,high,3,6.692,76497.42,62780.06
CLM000481,0,0,1,1,0,1,0,medium,3,5.454,34254.89,13449.59
CLM000482,0,0,1,1,0,1,0,high,3,5.972,52535.94,38756.28
CLM000483,0,1,1,0,1,1,0,medium,4,5.72,84736.48,66146.37
CLM000484,1,0,0,0,1,0,0,low,2,2.051,31875.91,16769.78
CLM000485,1,0,1,0,1,0,0,low,3,2.754,35495.72,17174.83
CLM000486,0,1,1,1,0,0,1,high,4,15.039,233242.67,187725.18
CLM000487,0,0,1,0,0,0,0,low,1,0.841,7021.91,0.0
CLM000488,0,0,1,1,0,1,0,medium,3,4.787,26965.02,9565.23
CLM000489,1,0,1,0,1,0,0,medium,3,4.208,34945.93,27441.81
CLM000490,0,0,1,1,0,1,0,high,3,8.228,129808.16,91891.93
CLM000491,1,1,0,0,1,1,0,medium,4,6.206,68830.95,47107.88
CLM000492,0,0,1,0,0,0,0,low,1,0.946,13867.85,7675.88
CLM000493,1,0,0,0,1,0,0,medium,2,3.446,45761.73,29001.68
CLM000494,0,0,1,1,0,1,0,medium,3,3.865,62886.61,50093.7
CLM000495,1,0,0,0,1,0,0,medium,2,3.537,44829.59,34668.61
CLM000496,0,0,0,0,1,1,0,medium,2,2.451,19037.96,7989.84
CLM000497,1,0,0,0,1,1,0,low,3,2.965,19157.68,14922.88
CLM000498,0,1,1,0,0,1,1,high,4,11.31,188390.82,130010.66
CLM000499,0,1,0,0,0,1,0,medium,2,3.176,57569.67,43926.51
CLM000500,1,0,0,0,1,1,0,low,3,2.845,38292.93,31727.08
CLM000501,1,0,0,0,0,1,0,medium,2,3.276,24062.25,17905.27
CLM000502,0,0,1,0,0,0,1,medium,2,4.324,40237.05,27450.62
CLM000503,0,0,1,0,1,0,0,low,2,1.557,19779.67,14598.62
CLM000504,0,1,1,0,0,0,1,low,3,2.652,38930.51,32564.24
CLM000505,1,0,0,0,1,1,0,high,3,8.352,123254.86,99551.03
CLM000506,0,0,0,0,0,0,1,low,1,1.421,18113.31,13852.37
CLM000507,0,0,1,1,0,1,0,high,3,6.417,61690.37,34739.63
CLM000508,0,0,1,1,0,0,0,medium,2,2.672,31991.06,14504.93
CLM000509,0,1,1,0,0,0,0,high,2,5.174,69529.48,48327.29
CLM000510,0,1,1,1,1,1,0,high,5,15.331,189660.04,169080.27
CLM000511,0,1,1,0,1,1,0,medium,4,5.573,114048.01,82145.47
CLM000512,0,1,0,1,0,1,0,medium,3,4.788,83937.19,67520.88
CLM000513,0,1,1,0,1,1,0,high,4,12.715,208312.44,170472.47
CLM000514,1,0,0,0,0,0,0,low,1,1.077,11629.62,7996.95
CLM000515,1,1,0,1,0,1,0,low,4,4.251,68679.33,57927.66
CLM000516,1,0,1,1,0,1,0,medium,4,6.63,79885.77,46847.07
CLM000517,0,0,1,1,0,1,0,medium,3,6.042,70417.12,58548.93
CLM000518,1,0,0,0,1,1,1,high,4,11.569,182207.84,105275.77
CLM000519,1,0,1,1,0,0,0,low,3,3.011,44621.16,27602.93
CLM000520,1,0,0,0,1,0,0,low,2,2.217,41030.85,23294.68
CLM000521,1,0,0,0,1,0,0,medium,2,2.222,16701.94,13412.91
CLM000522,1,0,1,0,1,0,0,medium,3,4.233,49507.39,36653.86
CLM000523,1,0,0,0,0,1,0,low,2,2.032,28053.75,19768.08
CLM000524,1,0,1,0,0,1,0,medium,3,3.495,31201.27,17375.11
CLM000525,0,1,1,0,0,0,0,low,2,1.21,15606.47,10131.48
CLM000526,1,0,1,1,0,1,0,medium,4,4.568,55209.66,25878.47
CLM000527,0,1,1,0,1,1,0,high,4,12.827,235161.16,191284.23
CLM000528,1,0,1,0,0,0,0,medium,2,3.235,27710.33,21179.34
CLM000529,0,0,1,0,0,0,0,low,1,0.813,7373.63,3833.97
CLM000530,0,0,0,0,0,1,1,medium,2,4.198,35369.62,23672.95
CLM000531,1,1,0,0,1,0,0,high,3,6.869,77570.75,58538.18
CLM000532,0,0,1,0,0,0,0,low,1,0.804,7749.7,5128.81
CLM000533,0,0,1,1,1,1,0,high,4,9.135,89361.47,64369.97
CLM000534,0,0,1,0,0,0,0,low,1,0.875,14555.28,11437.37
CLM000535,1,0,1,0,1,1,0,medium,4,7.42,67265.28,43579.19
CLM000536,0,0,1,1,0,1,0,low,3,3.269,44150.0,28799.08
CLM000537,1,1,0,1,1,1,0,medium,5,8.407,103655.28,83657.09
CLM000538,1,1,0,0,0,1,0,medium,3,4.915,39657.17,28729.45
CLM000539,1,0,1,0,1,1,0,medium,4,5.438,88982.34,60649.48
CLM000540,1,0,1,0,1,0,0,medium,3,4.006,37918.89,20316.79
CLM000541,0,0,1,0,0,0,0,low,1,0.664,6487.87,0.0
CLM000542,0,0,0,1,0,0,0,medium,1,1.286,17698.61,13143.74
CLM000543,1,0,0,0,1,1,1,high,4,12.951,231543.09,158005.33
CLM000544,1,0,0,0,0,0,0,low,1,1.019,16620.47,9460.98
CLM000545,1,0,0,1,0,0,0,medium,2,3.948,30653.81,19520.72
CLM000546,1,0,1,0,1,0,0,low,3,2.91,47472.21,35069.92
CLM000547,1,0,0,0,1,0,0,medium,2,2.378,30941.48,23579.09
CLM000548,1,0,1,0,1,1,0,medium,4,5.702,50875.05,36028.93
CLM000549,0,1,1,0,1,0,0,high,3,7.941,103530.32,52640.33
CLM000550,0,0,1,1,1,1,0,high,4,10.791,150573.22,129855.76
CLM000551,1,0,1,0,0,1,0,medium,3,3.805,40324.65,27524.13
CLM000552,0,0,1,0,0,0,0,low,1,0.848,12437.98,6057.52
CLM000553,0,1,1,0,0,1,0,low,3,2.858,42182.6,35977.8
CLM000554,0,0,1,0,0,0,0,low,1,0.89,9365.7,6365.75
CLM000555,0,0,1,0,1,0,0,low,2,1.398,16084.45,12514.08
CLM000556,1,0,0,0,0,1,0,medium,2,3.723,36165.67,29338.04
CLM000557,1,0,0,0,1,1,0,medium,3,3.425,32785.81,13530.64
CLM000558,1,1,0,0,1,1,0,high,4,9.222,126788.04,90824.47
CLM000559,0,0,1,1,0,0,1,medium,3,5.06,96699.05,84272.15
CLM000560,0,0,1,1,0,0,0,medium,2,3.965,47029.19,28572.56
CLM000561,0,1,0,0,0,1,1,medium,3,4.358,66688.33,47274.61
CLM000562,0,0,1,0,0,0,0,medium,1,1.533,19247.04,10733.49
CLM000563,1,0,0,0,1,0,0,medium,2,3.262,42988.14,33697.68
CLM000564,1,0,1,1,1,1,0,high,5,13.705,204936.5,137763.29
CLM000565,0,1,1,0,1,1,0,medium,4,4.827,58506.4,37333.49
CLM000566,0,1,1,0,1,0,0,high,3,5.931,82194.99,55222.33
CLM000567,1,0,0,0,0,0,0,low,1,1.173,9477.84,0.0
CLM000568,1,0,0,0,1,1,1,high,4,12.093,121907.44,110851.69
CLM000569,0,0,1,1,0,0,0,medium,2,3.209,40760.68,31760.68
CLM000570,0,0,1,0,0,1,1,low,3,3.557,49113.75,27551.5
CLM000571,1,0,0,0,1,0,0,medium,2,2.762,35845.38,25489.92
CLM000572,0,1,0,0,1,0,0,high,2,4.938,60473.95,42181.3
CLM000573,0,0,0,1,1,0,0,low,2,1.26,11118.39,0.0
CLM000574,0,0,0,0,0,1,0,low,1,0.904,7156.26,0.0
CLM000575,0,0,1,0,0,0,0,low,1,0.848,11760.12,1056.77
CLM000576,0,0,1,0,0,0,0,low,1,0.741,11252.84,3248.47
CLM000577,0,0,1,0,0,0,0,low,1,0.815,8011.96,5033.42
CLM000578,0,1,1,0,1,1,0,high,4,11.034,194561.6,163961.45
CLM000579,0,1,1,0,0,1,0,high,3,7.819,93717.88,70714.23
CLM000580,0,0,1,0,1,1,0,high,3,8.271,154263.51,133470.39
CLM000581,0,1,1,0,0,1,1,high,4,10.11,176863.68,110985.77
CLM000582,0,1,1,1,0,1,0,high,4,9.298,108692.75,92738.48
CLM000583,0,0,1,1,0,0,0,high,2,3.898,37692.49,32480.07
CLM000584,1,0,0,0,1,1,0,high,3,8.46,103813.87,80029.33
CLM000585,0,0,0,0,1,0,0,low,1,1.063,12850.72,6543.4
CLM000586,0,1,1,1,0,0,0,medium,3,5.408,54065.32,37343.8
CLM000587,1,0,1,0,0,1,0,high,3,7.736,77853.76,47419.98
CLM000588,1,0,0,0,1,0,0,high,2,4.866,54139.32,26723.28
CLM000589,1,0,0,0,1,0,0,low,2,1.986,30476.46,17820.98
CLM000590,0,0,1,1,0,1,0,medium,3,4.679,89805.96,73150.11
CLM000591,0,0,1,0,0,1,1,high,3,7.397,153544.49,103683.28
CLM000592,0,0,1,0,0,0,0,low,1,0.714,8622.03,4325.21
CLM000593,0,0,1,1,0,0,0,low,2,1.698,19655.62,6163.81
CLM000594,1,0,0,0,1,1,0,high,3,8.785,97602.59,67624.43
CLM000595,0,1,1,0,0,1,0,medium,3,4.387,98428.76,89437.12
CLM000596,0,0,1,1,0,0,0,low,2,2.045,16703.83,13730.66
CLM000597,0,0,1,1,0,1,0,low,3,2.981,44130.28,22785.44
CLM000598,1,0,1,1,1,1,0,high,5,11.816,131815.97,101851.88
CLM000599,1,0,0,0,1,0,0,low,2,2.015,25478.06,13934.53
CLM000600,0,1,1,1,0,1,0,medium,4,7.313,110619.41,72853.63
CLM000601,0,0,1,1,1,1,0,low,4,3.373,36338.15,30152.06
CLM000602,0,1,1,0,1,0,0,medium,3,3.831,42338.15,24692.77
CLM000603,0,0,1,0,0,0,0,medium,1,1.277,17917.84,6117.81
CLM000604,1,0,0,0,1,1,0,medium,3,3.875,28732.15,20722.14
CLM000605,0,0,1,0,0,0,0,low,1,0.857,8543.82,0.0
CLM000606,0,1,1,1,0,1,0,low,4,3.951,57204.72,48444.39
CLM000607,1,0,1,0,0,0,0,medium,2,2.839,41294.97,22557.61
CLM000608,0,0,1,0,0,0,0,low,1,0.964,11931.29,1042.27
CLM000609,0,1,1,0,1,1,0,medium,4,8.984,73368.92,45699.8
CLM000610,1,0,1,0,1,0,0,medium,3,3.857,38149.48,24740.33
CLM000611,1,0,0,0,0,1,0,low,2,2.005,17395.48,13432.0
CLM000612,1,0,0,0,1,1,0,medium,3,5.743,41029.23,32774.27
CLM000613,1,0,0,0,0,0,0,medium,1,1.4,17363.32,6337.71
CLM000614,1,0,0,0,1,0,0,medium,2,2.645,28144.93,10807.71
CLM000615,1,0,1,0,0,0,0,medium,2,3.176,31306.71,17465.79
CLM000616,0,1,1,0,1,1,0,medium,4,6.025,87993.4,59297.02
CLM000617,0,1,1,0,1,1,0,medium,4,5.528,48842.81,31101.82
CLM000618,0,0,0,0,1,0,0,medium,1,1.18,12161.47,6566.61
CLM000619,1,0,1,0,1,1,0,medium,4,5.463,61138.75,44257.54
CLM000620,0,0,1,0,1,1,0,medium,3,5.226,64729.16,40657.65
CLM000621,1,0,0,0,1,1,0,medium,3,4.757,42018.18,34541.88
CLM000622,0,1,1,0,0,0,0,high,2,4.215,41230.82,26031.48
CLM000623,0,0,1,0,1,1,0,high,3,7.896,74818.91,51733.52
CLM000624,1,0,1,0,0,0,0,low,2,2.202,37623.68,26374.57
CLM000625,1,0,1,1,1,1,0,medium,5,9.097,96451.31,89090.42
CLM000626,1,1,0,0,0,0,1,low,3,3.534,48798.86,41075.52
CLM000627,1,0,0,0,0,1,0,high,2,6.082,67758.21,50343.52
CLM000628,1,0,0,0,1,1,0,high,3,7.367,123131.57,91762.06
CLM000629,1,1,1,0,0,1,0,medium,4,5.283,76102.48,54950.78
CLM000630,0,1,1,0,1,0,1,high,4,10.101,135658.97,93022.84
CLM000631,0,1,1,0,1,1,0,high,4,8.717,76632.93,56534.31
CLM000632,0,1,1,1,0,0,0,medium,3,5.311,56805.63,47606.43
CLM000633,0,0,1,1,0,0,0,medium,2,3.675,51234.04,29916.86
CLM000634,1,0,1,0,0,0,0,medium,2,3.438,34262.0,27786.5
CLM000635,0,0,0,1,1,0,0,low,2,1.757,26808.62,13434.79
CLM000636,1,0,1,0,1,0,0,medium,3,4.299,53778.6,43834.88
CLM000637,0,0,1,1,0,1,0,medium,3,5.017,54829.82,46240.47
CLM000638,0,0,1,1,0,0,0,medium,2,2.684,42209.66,27115.21
CLM000639,0,0,1,1,0,0,0,medium,2,2.948,48438.82,25165.57
CLM000640,0,0,0,0,1,0,0,low,1,0.883,8930.92,5374.13
CLM000641,0,0,1,1,0,1,0,high,3,6.44,60447.19,42373.51
CLM000642,0,1,1,0,0,0,0,low,2,2.1,31328.27,23700.3
CLM000643,0,0,1,0,1,0,0,medium,2,2.53,22025.07,10468.48
CLM000644,1,0,0,0,0,0,0,low,1,1.033,15406.67,986.13
CLM000645,1,0,0,0,0,0,0,low,1,0.761,7368.65,0.0
CLM000646,1,0,1,1,0,1,0,high,4,11.035,126960.21,83384.04
CLM000647,1,1,0,0,1,1,0,high,4,10.999,196571.08,160098.0
CLM000648,1,0,0,0,1,0,0,medium,2,2.773,23717.6,13197.23
CLM000649,1,0,0,0,1,1,0,medium,3,4.414,48334.62,20717.67
CLM000650,0,1,1,0,1,1,0,high,4,8.594,141983.56,106224.08
CLM000651,1,0,0,0,1,1,0,low,3,2.821,50893.7,39809.93
CLM000652,0,1,1,1,1,1,1,high,6,15.73,294668.15,267641.1
CLM000653,0,1,1,0,1,0,0,high,3,6.188,63669.23,46321.7
CLM000654,1,1,1,0,0,0,1,high,4,13.272,126777.23,104884.57
CLM000655,0,0,1,0,0,0,0,low,1,0.704,9174.47,4689.02
CLM000656,0,1,1,0,1,1,0,high,4,12.298,147958.93,125744.99
CLM000657,1,0,1,0,0,0,0,low,2,1.565,17098.86,12435.37
CLM000658,1,0,0,0,1,1,0,medium,3,3.993,38526.66,17280.09
CLM000659,1,1,1,0,1,1,0,high,5,13.556,198103.22,168566.34
CLM000660,1,0,1,0,0,1,0,medium,3,5.016,65925.88,47367.79
CLM000661,0,0,1,1,0,1,0,medium,3,6.428,90966.55,58281.51
CLM000662,0,1,1,0,1,0,0,medium,3,4.557,60269.42,53606.25
CLM000663,1,0,0,0,0,0,0,medium,1,1.771,27124.01,19373.15
CLM000664,0,0,1,0,0,0,0,low,1,1.009,7955.79,4894.78
CLM000665,0,0,1,0,0,0,1,medium,2,3.524,42219.79,32537.79
CLM000666,1,0,0,0,0,1,0,high,2,4.399,39761.21,23892.55
CLM000667,1,1,0,0,1,1,0,high,4,10.451,195738.49,168997.98
CLM000668,0,0,0,0,0,0,1,medium,1,1.96,23519.25,17774.0
CLM000669,0,1,1,0,0,1,0,medium,3,6.516,122319.06,80222.6
CLM000670,0,0,1,1,1,1,0,medium,4,6.306,52436.6,23647.19
CLM000671,0,1,0,0,0,1,1,medium,3,4.866,74127.36,58581.02
CLM000672,0,0,1,0,0,1,0,low,2,1.955,24828.98,18455.48
CLM000673,0,1,1,0,1,1,1,high,5,14.426,286793.83,190308.42
CLM000674,0,0,1,1,1,1,0,high,4,11.945,172474.59,126846.3
CLM000675,0,1,0,0,0,0,0,low,1,1.442,25166.43,4165.77
CLM000676,1,0,0,0,0,0,0,low,1,0.982,11786.78,822.48
CLM000677,0,0,1,1,0,0,0,medium,2,4.111,72215.34,53328.15
CLM000678,0,0,1,0,1,0,0,low,2,1.936,21935.81,10476.77
CLM000679,0,0,0,1,0,0,0,low,1,1.182,17464.2,7561.09
CLM000680,1,0,0,0,0,0,0,medium,1,1.686,19568.3,13221.65
CLM000681,1,0,1,0,0,0,0,low,2,2.139,39296.28,29696.96
CLM000682,0,1,1,1,1,0,0,low,4,4.391,35672.14,21148.25
CLM000683,0,1,1,0,1,1,0,high,4,10.806,122547.73,97571.58
CLM000684,1,0,0,0,1,0,0,medium,2,3.701,47670.1,38611.27
CLM000685,1,0,1,0,0,1,0,low,3,2.463,46886.05,36308.65
CLM000686,1,0,1,1,1,0,1,high,5,11.681,144204.74,129884.1
CLM000687,0,0,1,0,0,1,0,low,2,1.444,25681.19,17788.62
CLM000688,0,0,1,1,0,1,0,medium,3,4.84,56682.93,34656.65
CLM000689,0,0,1,1,0,0,0,low,2,1.578,17167.65,10604.22
CLM000690,1,0,0,0,0,0,0,low,1,1.141,12388.31,0.0
CLM000691,0,0,1,0,1,1,0,medium,3,4.714,70045.25,50561.99
CLM000692,0,0,1,0,0,1,1,medium,3,3.414,53172.58,43519.14
CLM000693,0,1,1,0,1,0,0,low,3,3.439,34968.97,31031.86
CLM000694,1,0,1,0,1,0,0,medium,3,4.147,48690.42,39929.64
CLM000695,0,0,1,1,0,0,0,medium,2,3.371,38601.45,21254.99
CLM000696,0,0,1,1,0,0,0,medium,2,2.99,36685.32,32514.54
CLM000697,1,0,0,1,0,0,0,low,2,1.755,17644.06,12142.71
CLM000698,0,0,1,1,0,0,0,medium,2,3.265,37702.68,28064.01
CLM000699,0,0,1,0,1,0,0,medium,2,2.515,48832.57,40056.53
CLM000700,0,1,1,1,1,1,0,high,5,13.079,221009.6,148439.91
CLM000701,1,0,0,0,1,1,0,medium,3,3.835,42985.58,29127.09
CLM000702,0,0,1,0,0,0,0,medium,1,1.164,12190.72,0.0
CLM000703,0,1,1,1,0,1,0,low,4,4.259,59720.41,43111.37
CLM000704,1,0,0,0,0,0,0,medium,1,1.332,17566.07,6381.13
CLM000705,0,1,1,0,1,1,0,medium,4,5.666,44784.19,28166.59
CLM000706,0,0,1,0,0,0,0,low,1,0.765,9134.11,0.0
CLM000707,0,1,1,0,1,1,0,medium,4,4.903,73152.05,56882.79
CLM000708,0,1,1,0,0,1,0,medium,3,5.232,76595.28,58507.32
CLM000709,1,0,1,0,1,0,0,low,3,2.748,34558.55,26543.68
CLM000710,0,0,1,0,0,1,0,medium,2,2.329,26931.45,20287.56
CLM000711,0,0,1,0,0,0,0,low,1,0.826,10999.82,0.0
CLM000712,1,0,0,0,0,1,0,medium,2,3.922,42682.83,24030.11
CLM000713,0,1,1,0,1,1,0,high,4,11.477,126976.45,97393.54
CLM000714,1,0,0,0,1,0,0,medium,2,2.464,37530.35,29133.16
CLM000715,1,0,0,0,0,0,0,medium,1,1.519,24353.54,8866.71
CLM000716,1,0,1,1,0,1,0,medium,4,6.348,95811.47,64396.15
CLM000717,0,0,1,0,0,1,0,low,2,1.494,16481.94,6605.53
CLM000718,0,1,1,0,1,1,0,medium,4,4.972,60213.36,50922.0
CLM000719,1,0,0,0,1,0,0,high,2,4.768,50454.04,28169.94
CLM000720,0,1,1,0,1,1,0,medium,4,6.731,93324.02,70456.33
CLM000721,1,0,0,0,1,0,0,low,2,1.644,14310.21,5334.34
CLM000722,0,1,1,1,0,1,0,high,4,13.491,201612.77,183787.14
